account,post,tag,likes,comments 
brotherfikri,"[DEADLINE YOUR LIFE]
.
Seberapa sering deh kita kalo lg dikejar deadline yg seabrek seketika puyeng, bingung, rasanya mau cepet2 bsk aja! Hmm, tapi lagi-lagi namanya juga deadline. Kalo lo ga ngerjain abis idup lo!

Akhirnya bangkit deh tuh rasa semangat, optimis, walaupun awalnya kita keteteran sm masalah yang kita buat sendiri. Rasa males, ogah-ogahan, gelisah, frustasi dateng secara bertahap hingga ujungnya kudu bangkit dan bergerak. Drpd kite sibuk ngitungin, ngigoin tuu masalah dan memasalahkan masalah, baiknya ya kerjain! Kelarin satu-satu.

Karena? Kita bertanggung jawab sama diri kita sendiri cuy. Dan, buruan bikin seolah-olah lo men-deadline setiap momen kehidupan lo. ""Deadline Your Life"". Kalo kita tau kapan kita mati, pasti kita bakalan makin termotivasi untuk beramal lebih baik kan? Inget mati biar idup lebih berarti. Ciyailah wkw

Inget mati, biar kita membiasakan kebaikan. Akhirnya mencoba lebih bermanfaat untuk orang lain & mencari amal kebaikan disetiap sisi.

Gitu pun tugas-tugas lo, masalah lo, segala kesibukan lo, bikin seolah-olah deadline nya udh deket! Biar lo termotivasi buat ngerjain di awal waktu. Kita yg ngedesain cara kita mati & cara kita hidup. Kita yg milih cara dan jalannya.

Ada temen gue, dia sengaja mempercepat jam rmhnya setengah jam lebih cepat. Misal, harusnya jam 9 dia buat jd jam 9:30. Biar apa? Biar die nyangka waktunya udh kebuang banyak cuy. Dan harus bergegas! Ini soal mindset otak kita aja, biar makin tergugah untuk melangkah.

So, bagaimana cara lo nge-desain hidup lo?

Nb. Sama cuy, gue juga lg berusaha biar ngga melulu lamban terutama ngerjain tugas. Biar ngga jadi #timrorojongrang ataupun #timprambanan kalo kata salah seorang teman.

Sumber inspirasi: Buku Deadline Your Life karya Pak Solikhin Abu Izzuddin
@iniperankita #PeranKita #PeranKitaUntukIndonesia #DeadlineYourLife #PengabdianMasyarakat","['timrorojongrang', 'timprambanan', 'perankita', 'perankitauntukindonesia', 'deadlineyourlife', 'pengabdianmasyarakat']",113,"['Idihhh mantep dapet insight gua', 'oh btw yang diakuin seorang teman doang ya wkwkwk', 'Masuk huda kuy fik wkwk', 'Secara ga lgsg jd kayak ada tema nya deh', 'Kerrrr...eenn ', 'Kenapa gua di tag lagi kaya gitu', 'Yaaaaampun keren banget sih, yaampun', 'Woahh huebatt , ditunggu postingan berikutnya ', 'Manthappp']"
brotherfikri,"[CENGENGESAN]
.
Anak muda selalu diidentikkan dengan semangatnya yang membara, pemikirannya yang kritis, idealisme yang kuat, bahkan negeri ini tercipta berkat ""aksi nyeleneh"" muda-mudi. Gimana engga, gilaa ngga sih loo, orang tua ""di culik"", diasingin, didesak. ""Gue gamau tau. Pokoknya merdeka. Titik."" Bgtu kali yaa bahasanya klo di interpretasikan ke bahasa anak kekinian.

Noh, kerennya pemuda jaman bahela, jiwa mudanya sih sama. Tapi sob, beuh visinya beda kelas ama kite si pemuda jaman now.

Trus, Ada sultan mehmed II? Kenal? Muhammad Al Fatih si, yang berhasil naklukin byzantium atau konstantinopel pas usianya 21 tahun, sehingga dapet gelar Al-Fatih (Sang Penakluk)
.
Nah . .
Kita. Kadang. Cuma ditanya, apa sih tujuan hidup lo? Cita2 deh?
""Heheh (cengengesan).. hmm apa yaa..ngalir aja lah~~"" ""Hehehe, gatau"" (cengengesan) ""Mau kayak si anu aja deh, hahahehe (cengengesan, jawab sekenanya aja~)
.
Bahaha..heheheh..ahahahehe
Gitu ae trus. Apa iyaa dobrakan besar n hebat pemuda itu terjadi karena iseng-iseng ae lah? Atau yaa kebetulan aja? Nda sesederhana itu kawan

Kata orang bijak, kita gabakalan bisa tuh punya capaian besar, memiliki jiwa besar, ketika kitapun gaada visi yang besar, mimpi yang optimis, cita yang ingin digapai. Belom siap jadi besar namanya~
.
Cuy, gamalu sama bunyut-bunyutnya (apalah sebutannya) pemuda jaman dulu? 
Trus, apalagi al fatih, 21 tahun udh naklukin konstantinopel, lha kite apa kabar sob? Diumur yang hampir2 mirip

Masih cengengesan dan ingusan barangkali :(
#Gueseringcengengesan
Eh tapi, ada masanya cuy, kita muda ngga gini gini aja, tulis & realisasiin mimpi2 kita, nyicil aja, biar? Kita ngga cuma jd penonton dalem idup sendiri, udh #SaatnyaBerperan. Be Different, Please!

Yang spesial itu mahal. Karet dua lebih menarik.
.
Nb. ""diculik"" bukan dalam artian di ancam keselamatannya cm sekedar ""diamankan""
@iniperankita #PeranKita #PeranKitaUntukIndonesia #PengabdianMasyarakat #LetsActualizeYourself","['gueseringcengengesan', 'saatnyaberperan', 'perankita', 'perankitauntukindonesia', 'pengabdianmasyarakat', 'letsactualizeyourself']",129,"['Tahlia sukanya di steples 2 atau ga di sobek ujungnya gimana dong :(', 'Kek kenal warna"" desain nya', 'babang pikriiii', 'Minum obat flu makanya biar ga ingusan masnyawkwkwk', 'Hmm aku mencium bau bau hukuman.. Wkek', 'Curang hiii udah bikin', 'Ya ampun Keren banget sih pemuda ini, ya ampun terkagum kagum. semangat berkontribusi kakak', 'Eh belom gua komen']"
brotherfikri,"[DISENTIL BOCAH]
.
.
Dari mereka; si bocah-bocah tengil, ada yg hobinya diem bae, tukang bully ada, korban si tukang bully udh pasti ngga kelewat, yg gaje pun byk, hmm yg punya karakter kepemimpinan juga ada! Semuanya unik, spesial, dgn segala keistimewaan mereka.

Gue belajar dr mereka, saat itu, kek biasanya setiap tahun disekolahan manapun suka ada ldks ya semacem pelatihan kepemimpinan, buat seleksi masuk osis atau barangkali hanya sekedar menanamkan nilai-nilai positif ke anak didiknya. Kebetulan gue jd salah satu ""coach"" diacara itu, thx @indocharacter wkw & kk2 yg ngga ada difoto

Ada satu momen yang menurut gue cukup ""nyentil"" hati nurani gue, ciyahilahh wkwkw
""Leadership Challange Mission"", nantangin ntu bocah, eh emg bocah suka tantangan kan, tull? yang dimana intinya bocah-bocah ntu diajak untuk ngelakuin bbrp misi kebaikan ""FAST"" (Fathonah, Amanah, Shiddiq & Tabligh), menebar kebaikan kpd sesama
.
Dan ternyata, unik memang, namanya bocah ada aja ide konyolnya! Ada yg ngebantu kakek-kakek nyebrang jalan, bantu dorong gerobak kang molen, ngerapihin piring bekas makan di warteg, ngingetin ibu-ibu yg lagi cengthree (bonceng tiga), nguburin kucing mati :(, minum sambil duduk cuy! Dan byk lg lainnya . .

Saat kami (coach) tahu hal-hal hebat nan konyol yang mrk lakukan, sejenak merasa, menyelami pikiran dan hati nurani, ""cuy itu bocah! Kek gile gitu ngga si cuy mrk ngelakuin kebaikan, ngga malu, ngga minta upah, ngga pencitraan, pede didalem kebaikannya!"" #jlebb, gue ""disentil bocah"".
Lantas, apa kita sama? Ketika berbuat baik tanpa ragu?
.
Kuy, mulai dari yg sederhana, beresin bekas makan tuu piring kita ditumpuk ketengah bantu yg dagang, ambil sampah yg ditemuin buang ketempatnya, ngantri lift/ masuk tj jgn barbar :(, abis minjem barang orang jangan lupa dibalikin, monggo budayakan 5S nya dan 3 kata ajaib ^_^

Bocah wajar pake tantangan. Lhaa lo? Yakali butuh ditantangin, atau kasih hadiah dlu? Seberapa greget lo ngelakuin kebaikan?

Gue tunggu. Semoga Allah condongkan hati-hati kita didalam kebaikan sob, Aamiin
Gue sih belum bener, #yukbaikbareng

Nb. Maaf judulnya rada lebay, biar (semoga) pd baca aja sih :) #indocharacter #perankita #SaatnyaBerperan","['jlebb', 'yukbaikbareng', 'indocharacter', 'perankita', 'saatnyaberperan']",114,"['Dipaksa posting nih pasti wkwk', 'Postingan titipan nih pasti', 'Kerenn g sih cuy ', 'Hebat beett cuyy.. betewe ldks kali ya bukan lkds.. Tebalik cuyy', 'Keren sih tp kenapa sihhh bahasanyaaaaaa bikin salfok', ' #AyoLebihBaikLebihAsyik ', 'Wah ada kak Dany dari psikologi UIN']"
brotherfikri,"[CONFUSED] - A Short Film

Link di bio yak
.
.
Sebuah film bergenre horor (katanya), komedi, muhassabah, nano nano lah pokoknya wkkww yang mengangkat tema tentang pendidikan karakter
.
Tutup mata dan telingamu siapa tau kamu ketakutan! Atau gamau dengerin dubbingnya.-.
Siapkan tisu! bisa jadi kamu mewek.
Mulutnya dikondisikan! barangkali kamu tertawa kegelian :)
.
Film ini dibuat untuk memenuhi tugas akhir dari mata kuliah Ilmu Pendidikan, satu like, satu view dan satu share-an kamu sangat berharga demi keberlangsungan kehidupan perkuliahan kami!

Selamat menyaksikan
https://youtu.be/jLC7E48lF0Q 
Salam dari kami mahasiswa Psikologi UNJ

Assalamu'alaikum warahmatullah wabarakatuh
(@brotherfikri , @jnhfathimah , @mohdsaenuddin , @ummimaimunah11 )",[],123,"['Klo dibikin jdi sinetron indosiar judulnya jdi berubah ""sahabatku bukanlah sahabatku tapi suami dari ibuku""', 'Ngakak gar :))', 'E btw keren nihhhh', 'Keren battt', 'Mantapp betul trailernya', 'Wew confused wkwk', 'Itu teriak ceritanya lg pusing ya sm tugas2 ?? @brotherfikri', 'KAAN KAAN wagelaseh mantap', 'Keren bat si inimah editornya wkwk', 'Levelnya dah profesional ini', 'Kereennn... Kami bangga sama kamu nak ', 'Serem cuy...', 'Mantull mas fikriiii', 'Kereeeenn ', 'ini sih keren....salut', 'Mumpung rame.... Gw mau kealfamart ada yg mau nitip?', 'Wagelasehhh okur keren ceunah trailernya', 'Aku sih yes', 'keren bang ', 'Seperti awalan ftv indosiar yang judulnya pintu berkah', 'Siip dah filmnya bang!!!!! ']"
brotherfikri,"Saya Fikri mendukung serta mengajak kawan kawan semua untuk menyuarakan & sebagai bentuk solidaritas kepada teman-teman ODAPUS (Orang dengan LUPUS). Ayo sudah saatnya kita peduli kalau bukan kita siapa lagi.
.
Tahukah kamu
Menurut WHO penderita lupus diseluruh dunia mencapai angka lebih dari lima juta orang. Sekitar 1.250.000 orang di Indonesia menderita lupus. Kebanyakan diantaranya adalah wanita usia produktif.
.
""Ketika kita tidak bisa berbuat apa-apa untuk orang lain percayalah dengan doa kita dapat menguatkan hidup seseorang"" 
.
Bentuk kepedulian kita bisa dengan berdonasi ke 
https://kitabisa.com/ramfes  
#peduliLupus
#RamadhanCharityFestival
#charityforhumanity
#psikologiUNJ","['pedulilupus', 'ramadhancharityfestival', 'charityforhumanity', 'psikologiunj']",164,"['Asik asik', 'Mantap kuy lah ngumpul2 sombong nih wkwk @brotherfikri', 'Aa fikriiii', 'Wadaw', 'Goks nih brother ~ ']"
brotherfikri,"[HAPPY 9TH ANNIVERSARY FACULTY OF PSYCHOLOGY UNJ] ""The best thing about memories is making them""

So, let's make the good one and join us to celebrate psychology UNJ's  anniversary at PSYCHOBIRTH'17 I am Muhammad Fikri, part of psychology UNJ, invite you to join us and make some good memories & spread the love at psychobirth 2017.

Don't forget about the dresscode too, peeps!  #PSYCHOBIRTH2017
#GOLDLEATHER
#PsychologicalEducationUNJ","['psychobirth2017', 'goldleather', 'psychologicaleducationunj']",150,"['Adudududu baby manja', 'Song Joong Ki ', 'Yang begini nih yang di cari warga', 'Dah di like ya fik', 'Wadaw']"
brotherfikri,"OHANA.
#halimuners

Segelintir episode indah dari cerita hidup maba dengan keciri khas-an culture halimunnya. Hhehe
.
#psychologyunj
#pkmp
#uenjeaye17","['halimuners', 'psychologyunj', 'pkmp', 'uenjeaye17']",136,"['Psikolog hitzzz', 'Gaya nih abang fikri wkkw', 'Mantap', 'Hem. Preketek nte kri', 'Anjassss... ""the next TDK"" ', 'Bolehhh bang psikolog', 'Comment ah', 'You are very good at that. !']"
brotherfikri,"Psychology is about soul and self, mind and behaviour. We wont judge. We want to figure out if someone deserves something. We lift the fallen, to fix the broke, and heal the hurt.

Hello! I'm Muhammad Fikri and I'm so proud to be a part of Psychology, Jakarta State University 2017. 
Lets get started!

#psychologyUNJ2017
#psikologi2017
#BuildingFutureLeaders","['psychologyunj2017', 'psikologi2017', 'buildingfutureleaders']",137,"['@unj.ganteng', 'Anjayyy ', 'Terima konsultasi dunia perkuliahan tq', 'Dih. Bisa2 nya', 'Psikolog nih', 'Hiz gakuku psikologi nih', 'Allah.. Allah... UNj ', 'Unj hitz', 'psikolog pribadi gue yaa', 'Mantap kali kak kau punya foto @brotherfikri', 'Duh uda fikrii', '@brotherfikri alhamdulillah saya ga sakit jiwa', 'Presma unj ini mah', 'Heheh iya barr..mau? Terima jasa moto jg nihh @baruna.np ehh uni ipb @na.dhh  alhamdulillah..klo ada masalah dtg kmri ya wkwk @nadia_zizah', '7 Thn bersama ini mah Kri..', 'Jhahahaha ga deh, ga enak fik. Masa datengnya pas butuh doangHAHA', 'HizZzZzZzZzZzZzZzZzZzZzZzZzZzZz', 'Prekkkeeeettteeeekkkk', 'Tolon dikondisikan wkwk', 'Baenya tuh ngangkang...perkututnya lepas', 'Saya punya masalah nih mas @brotherfikri @al.khatami_ saya selalu memimpikan hal yang sama saat tidur berturut turut dan ini sudah mimpi ke 27. Pertanda apa sebenarnya ini mas ? Tolong bantuannya. Saya meminta bantuan kepada dokter @kosasih_86 tapi malah disuruh pulang tidur lagi yang nyenyak', 'Aku gak ngasih anjuran seperti itu ya kak @maheszain', 'Aku suruh pulang dikarenakan kau tak membawa uang untuk konsultasi @maheszain', 'Wkwkwk', 'Kan saya bilang pake kredit dok @kosasih_86', 'Gaya luh kri', '@brotherfikri paling 2 semester bertahan', 'Boleh dehh', 'Udh masuk kuliah???', 'A en je a ye dah yg anak psikologi unj wkwk @brotherfikri', 'Hhehe gatau ka @ihsaanrmdn bikin jg lah tam biar samaan wkwkw @al.khatami_  W.O.W.  @nadia_zizah  @lidyaa99', 'Ehh kakak2 tlg yaa..dikondisikan..mau tenar jgn dimari ..eaaa wkwk @kosasih_86  @maheszain  apa dah ka._. @aaluckman beloman jall..nti akhir2 agustus @amr01_12', 'Wkwk @hitzunj @unjgans @unjganteng', 'Asik asik hitz unj nii pak ketuuu', 'Waddohhhh sall.-. @salmaprameswari  iyaiyaa bu hajahh @nabila_idharti', 'Main2 dong kesini', 'Main2 dong kesini', 'Hiz', 'Aduduuduu akhirnya wkwwkwk', '@nufusptri_ apa dah nufus...Akhir yg bahagia tuch wkwkk', 'Bukan main', 'Wkwkwk iyalahh @zahrifah @nufusptri_  main jgn yg bukan2 ya fidz  @hafidzalfian29', 'Comment ah', 'Huuu..kmn aja lu wkwkw @rfika99', 'Keren  Bang@brotherfikri', 'Kk folback dong @nada_0227 & @nisrina980 jan lupa like back juga y', 'Dan selamat y', 'Folbck']"
brotherfikri,"Sepenggal kisah bareng temen2 kece, SMPN 14 & 22 Tangsel, Hamasah bro!

#PesantrenRamadhan",['pesantrenramadhan'],116,"['gk sekalian SMP 219 boh ?', 'Ga tau laa..wkwk..smp unggulan itu tinggal kenangan @hudanr_17', 'Mantaplah, feat orang kece kayak @kosasih_86 wkwk', 'Mantep calon calon asatidz', 'Alhamdulillah', 'Alhamdulillah ustadz', 'follback yak', ""Assalamu'alaikum kak "", 'masih ada dong hahaha']"
brotherfikri,"Ter-Spesial kan.
.
""Wahai orang-orang yang beriman! Jika kamu menolong (agama) Allah, niscaya Dia akan menolongmu dan meneguhkan kedudukanmu.""
.
Percaya aja deh, janji Allah itu pasti. Pasti bgt

Udh tunggu aja ending manisnya..bisa jadi kan pas sbm?or ujian mandiri? Atau sejenisnya?

Toh jika mmg blm sesuai keinginan kita, tetep husnudzon aja, mungkin Allah mau kasih surprisenya dg cara lain

Mungkin udh Allah siapin yg lebih baik dr yg kita ingini ""Man shabara zhafira"". Siapa yang bersabar akan beruntung.

Sukses didunia akhirat yaa..jgn lupa makin deketin yg ngatur ini semua.

#RohisAlFath #SuksesPTN","['rohisalfath', 'suksesptn']",101,"['Mangstabs', 'Buat yg lain jgn mau kalah sma anak UNJ yg satu ini...', 'Pake ikhfa itu yaa @asrikhumairaaaa , ane mah apa atuh @yufid.tv_', 'Insya Allah Ketua BEM UNJ selanjutnya kri', 'Waduhh @ihsaanrmdn', 'Bangga sama kalian,  satu pesan ana.. Jika sdh jadi aktivis kampus (bem, ldk,ataupun organisasi eksternal). Jangan pernah lupain alfath yg udh ngebentuk kalian sehebat ini ', '#notetomyselftoo', ""Iyaa ka apri, insyaAllah ..do'ain kita semua yaa kaa @aprianao"", 'Itulah manisnya dakwah...', 'follback psikologi', 'Udahan kyy hehe @rickydayat']"
brotherfikri,"[Geser Kiri]
Teruntuk kaliann... Semangat yaa berjuang SBMPTN nyaa, toh kalian udh siapin DUITnya kan?
Doa.Usaha.Ikhtiar.Tawakal

Udah belajar,berjuang, bertaqwa juga kann? Hehe

Udh dilakuin semua tuh..sekarang tinggal tawakal aja sm Allah bro, yakin Allah itu maha tahu yg terbaik untuk hamba-hambaNya, because Allah is the best planner hehe

Siap-siap dapet surprise terindah dariNya ..
Bukan yang kita ingin, tapi yang ada ridho Allah didalamnya, sukses.

Smg diberikan kejernihan dalam berpikir, ketenangan hati, terus jawab soalnya dengan tepat and benar..berkah dehh

Hamasah!
Datang, Kerjakan, Lupakan

Innallaha ma'anaa

@2017social2 @bpunjakbar
#XIIsocial2 #social2 #bpun #sahabatkaffah #rohisalfath #bpunjakbar #trustyourself #brightyourfuture #hamasah #pejuangsbmptn #sukseslolosptn","['xiisocial2', 'social2', 'bpun', 'sahabatkaffah', 'rohisalfath', 'bpunjakbar', 'trustyourself', 'brightyourfuture', 'hamasah', 'pejuangsbmptn', 'sukseslolosptn']",110,"['@brotherfikri skrng narsis bngt euy', ""Pokonya di foto ke2 ada gue walaupun ketutupan:')"", 'Apa sii kaa @maheszain , wkwk yg penting ada lahh @mutiaraar__', 'Alhamdulillah gue ada walaupun abstrak bpun 2017??? ""Bright your future"" wkwk @brotherfikri', 'Syukurin aja udah wkwk @zaturrhmns', 'Aamiinnn syukron bang doanya ', 'Iyaa sama sama dekk (?) @kurniawidyaa', 'Doain nadia yaaa brotherrr biar dimudahkan besok jawab soal soalnya&dapat yang terbaik', 'Doain yaa biar gua bisa satu almamater sama llu ', 'Iyaa nadd..aamiin deh sist wkwk, yg terbaeklah @nadiafitriani', 'Yomann..aamiin dehh ustadzah @ainunroyah10 ketemu disana yaa hehe', 'Foto bareng anak rohis ga di pajang bang?', 'Spesial dahh nanti hehe syukron @kurniawidyaa', 'Mantapp ', 'Mantabs fik', 'Mantaplah Pak Ustad yg satu ini @brotherfikri', 'Btw udah mulai ngehits nih wkwk... @brotherfikri', 'Ulalalala', 'Hitzzz bgtt kakkk', 'Aaamiin', 'Semangat kalian semuaaa, kalian pasti bisa vrohh', 'Aamiin, hamasah ya guys @2017social2', 'Candid nya gakuna gilaa']"
brotherfikri,"Qur'an Reciter
.
Q.S Al Fatihah : 1 - 7 .
@yufid.tv_ 
@brotherfikri
@farhanalim25 
@kosasih_86 .
Cinematografer @v_velix2306 .
#PemudaKaffah
#YukNgaji
#GakNgajiGakGaul","['pemudakaffah', 'yukngaji', 'gakngajigakgaul']",69,"['Ini di kantin ya? @brotherfikri', 'Iyaa ka']"
nabilmuazxxii,"Excuse Senio...
saya menyebut ini dengan, "" amanah yang dipikul dengan sebuah ketabahan dari hati "" [05/10/2019, 06.27 p.m.]",[],257,"['@berligusti', '', 'Izin taruna ada yg bisa dibanting?', '', 'Mantap pak botak', 'Duh', 'sekolah dimana bang uuww', 'sayang', 'widih keren bil', 'Oh, jadi ini yang selalu riang gembira?', 'Akhirnya ngepost juga', 'mantholl', 'Lapor ndan, Mushola aman']"
nabilmuazxxii,"semua yang terjadi saat ini saya anggap sebagai proses menuju kematangan diri [posted on 05/08/19, 6.34 p.m.]",[],262,"['Mirip adonis lama2 ya fotonya bgini @raffibagasp @rendyghifari', 'Otot kawat', 'Siap Laksanakan ', 'takut', 'serem skrng hi', 'waduh mau nyaingin @raditya_dika', 'Calon polisii niyy?']"
nabilmuazxxii,"semua yang kubutuhkan hanya ingin hidup cukup, cukup melihat senyummu setiap hari ..
.
.
[posted on 05/06/19, 06:56 p.m.]",[],270,"['Idiiiih saik parah ', 'take by siapaa', '#gondrongkanbotaknya', 'iiii galak skrg mukanya takut', 'iiii galak skrg mukanya takut', 'Bil msh kurus aja si ']"
nabilmuazxxii,"Kebahagiaan itu masalah .
.
.
[posted on 21/06/19, 06.55 p.m.]",[],280,"['kek p3p3q', 'Pamer sepatu ceritanya', 'I know', '', 'setelah masalah ada kebahagiaan gitu juga kan bil', 'Hybeast', 'ADOEH', 'Masalah di waktu yang salah ya om', 'Taak takk taaak dunggg wkwkwk', 'Masalah bagi orang2 yg gak tau arti bersyukur ', 'Ashiaaaap paaaaaa', 'Lagi ga bil?', 'Odol gua dong bil', 'Kebahagiaan itu sederhana... @nabilmuazxxii', 'Kek kenal yg motoin']"
nabilmuazxxii,"Karenaku akan selalu berada di stasiun yang sama dengan waktu yang sama setiap harinya. Hanya untuk sebuah alasan, yaitu karena kau akan berada di kursi dekat peron disetiap harinya [posted on 13/06/19, 06.07 p.m.]",[],258,"['Iya bill iyaaa wkwkwk', '', 'Flback blk bosqu']"
nabilmuazxxii,"Sweet nothing [posted on 26/04/19, 06.42 pm]",[],258,"['Bil, liat bantal gue ga ?', 'mukanya gitu amat sir']"
nabilmuazxxii,"Betapa kerasnya desiran angin  menghujang tubuh, terlalu sadis air keluar dari keheningan, serta terlalu pedih mengingat kenangan yang mulai membuatku terpaku terbiasa tanpa kalian [posted on 19/04/19, 06:12 pm]",[],232,"['Perezzzz', 'Ogitu']"
nabilmuazxxii,"(Intropeksi Diri) 
Ada orang-orang yang kerap kali kurang tepat di suatu tempat, sehingga ketiadaannya justru akan membuat tempat tersebut terlihat tepat [posted on 17/04/19, 11:11 am]",[],262,"[',,, jika melakukan kesalahan, harus segera meminta maaf, tidak boleh mencari alasan, MENGINTROSPEKSI DIRI.']"
